threshold,precision,recall,f1
0.9853911438313604,0.9978401727861771,0.8072218986604542,0.892466194462331
0.9854747265570409,0.9978386167146974,0.8066394874781596,0.892109500805153
0.9854753078138192,0.9978370583994232,0.8060570762958649,0.8917525773195877
0.9855092708090444,0.9978354978354979,0.8054746651135701,0.8913954237834354
0.9856058954663776,0.9978339350180505,0.8048922539312755,0.8910380399742102
0.9858834474516223,0.9978323699421965,0.8043098427489808,0.890680425669139
0.9859177936745641,0.9978308026030369,0.8037274315666861,0.8903225806451613
0.9859896529611824,0.9978292329956585,0.8031450203843914,0.8899645046789287
0.9859935529808397,0.997827661115134,0.8025626092020967,0.8896061975468044
0.9861491265429994,0.9978260869565218,0.801980198019802,0.8892476590248629
0.986180949366567,0.9978245105148659,0.8013977868375073,0.8888888888888888
0.9863844339611707,0.997822931785196,0.8008153756552125,0.888529886914378
0.9864071415282483,0.9978213507625272,0.8002329644729179,0.8881706528765352
0.9865149008429583,0.9978197674418605,0.7996505532906232,0.8878111865502748
0.9865753425208204,0.9978181818181818,0.7990681421083284,0.8874514877102199
0.9865913150363158,0.9978165938864629,0.7984857309260338,0.8870915561307021
0.9866146083545645,0.9978150036416606,0.7979033197437391,0.8867313915857605
0.9866742492949134,0.9978134110787172,0.7973209085614443,0.8863709938491422
0.9867483085684515,0.9978118161925602,0.7967384973791497,0.8860103626943006
0.9867712289628957,0.9978102189781022,0.796156086196855,0.885649497894396
0.9868000848938693,0.997808619430241,0.7955736750145603,0.8852883992222943
0.9868237743462882,0.9978070175438597,0.7949912638322656,0.8849270664505673
